Дата,length,w_time
2018-05-03 19:00:00,1.9764507259632227,294.85330180195456
2018-05-03 19:30:00,2.0108594205385097,294.85330180195456
2018-05-03 20:00:00,2.157948392870707,294.85330180195456
2018-05-03 20:30:00,1.8498441130332202,294.85330180195456
2018-05-03 21:00:00,1.9957525867437815,302.9456640610858
2018-05-03 21:30:00,1.6758300423715091,267.3819544705721
2018-05-03 22:00:00,1.901841566440529,267.3819544705721
2018-05-03 22:30:00,1.8405420783679,248.9705774235836
2018-05-03 23:00:00,1.7982305664260052,244.70349982804942
2018-05-03 23:30:00,1.3974607911028911,227.25598360670267
2018-05-04 00:00:00,1.7919700256374598,248.9705774235836
2018-05-04 07:00:00,1.6930354104551621,227.25598360670267
2018-05-04 07:30:00,1.468218596265344,227.25598360670267
2018-05-04 08:00:00,1.6205216839160517,244.70349982804942
