,datetime,predict2,Depart,1y0
53590,2018-05-06 07:00:00,3.7367876,12,-1.0
53591,2018-05-06 07:30:00,6.5877886,12,2.0
53592,2018-05-06 08:00:00,9.362138,12,9.0
53593,2018-05-06 08:30:00,12.141267,12,10.0
53594,2018-05-06 09:00:00,16.616901,12,11.0
53595,2018-05-06 09:30:00,20.127659,12,13.0
53596,2018-05-06 10:00:00,27.510128,12,15.0
53597,2018-05-06 10:30:00,32.188,12,22.0
53598,2018-05-06 11:00:00,38.367783,12,26.0
53599,2018-05-06 11:30:00,41.44748,12,32.0
53600,2018-05-06 12:00:00,48.336006,12,36.0
53601,2018-05-06 12:30:00,50.552444,12,44.0
53602,2018-05-06 13:00:00,51.033688,12,36.0
53603,2018-05-06 13:30:00,50.433685,12,32.0
53604,2018-05-06 14:00:00,53.583687,12,53.0
53605,2018-05-06 14:30:00,52.083687,12,43.0
53606,2018-05-06 15:00:00,50.733685,12,34.0
53607,2018-05-06 15:30:00,50.883686,12,35.0
53608,2018-05-06 16:00:00,44.442238,12,26.0
53609,2018-05-06 16:30:00,44.45601,12,33.0
53610,2018-05-06 17:00:00,41.302547,12,27.0
53611,2018-05-06 17:30:00,39.91055,12,27.0
53612,2018-05-06 18:00:00,35.422497,12,27.0
53613,2018-05-06 18:30:00,33.700577,12,29.0
53614,2018-05-06 19:00:00,29.44336,12,13.0
53615,2018-05-06 19:30:00,30.121445,12,31.0
53616,2018-05-06 20:00:00,27.391508,12,23.0
53617,2018-05-06 20:30:00,23.996235,12,14.0
53618,2018-05-06 21:00:00,21.357674,12,13.0
53619,2018-05-06 21:30:00,20.63622,12,-1.0
53620,2018-05-06 22:00:00,16.92548,12,-1.0
53621,2018-05-06 22:30:00,14.419328,12,-1.0
53622,2018-05-06 23:00:00,9.758037,12,-1.0
53623,2018-05-06 23:30:00,7.5283675,12,-1.0
53624,2018-05-07 00:00:00,2.5493762,12,-1.0
53625,2018-05-07 07:00:00,3.6894722,12,-1.0
53626,2018-05-07 07:30:00,6.151966,12,-1.0
53627,2018-05-07 08:00:00,7.647635,12,10.0
53628,2018-05-07 08:30:00,8.700668,12,8.0
53629,2018-05-07 09:00:00,9.181801,12,6.0
53630,2018-05-07 09:30:00,11.765329,12,9.0
53631,2018-05-07 10:00:00,17.187967,12,14.0
53632,2018-05-07 10:30:00,20.955303,12,21.0
53633,2018-05-07 11:00:00,25.226692,12,23.0
53634,2018-05-07 11:30:00,27.0749,12,28.0
53635,2018-05-07 12:00:00,29.005066,12,21.0
53636,2018-05-07 12:30:00,31.920042,12,38.0
53637,2018-05-07 13:00:00,33.07531,12,39.0
53638,2018-05-07 13:30:00,33.375313,12,41.0
53639,2018-05-07 14:00:00,31.908022,12,35.0
53640,2018-05-07 14:30:00,31.008022,12,29.0
53641,2018-05-07 15:00:00,32.208023,12,37.0
53642,2018-05-07 15:30:00,30.408022,12,25.0
53643,2018-05-07 16:00:00,28.69556,12,32.0
53644,2018-05-07 16:30:00,30.375711,12,45.0
53645,2018-05-07 17:00:00,25.608835,12,30.0
53646,2018-05-07 17:30:00,24.588985,12,25.0
53647,2018-05-07 18:00:00,25.025488,12,23.0
53648,2018-05-07 18:30:00,24.305637,12,20.0
53649,2018-05-07 19:00:00,22.929167,12,14.0
53650,2018-05-07 19:30:00,23.409315,12,19.0
53651,2018-05-07 20:00:00,22.40736,12,10.0
53652,2018-05-07 20:30:00,22.73751,12,14.0
53653,2018-05-07 21:00:00,21.905773,12,14.0
53654,2018-05-07 21:30:00,21.61647,12,17.0
53655,2018-05-07 22:00:00,16.217115,12,6.0
53656,2018-05-07 22:30:00,15.34327,12,12.0
53657,2018-05-07 23:00:00,12.088978,12,8.0
53658,2018-05-07 23:30:00,9.616852,12,6.0
