,datetime,predict2,CashType
184066,2018-05-01 15:00:00,4.359832763671875,info
184067,2018-05-01 15:30:00,4.190335273742676,info
184068,2018-05-01 16:00:00,4.022019386291504,info
184069,2018-05-01 16:30:00,4.022019386291504,info
184070,2018-05-01 17:00:00,3.844662666320801,info
184071,2018-05-01 17:30:00,3.7876217365264893,info
184072,2018-05-01 18:00:00,4.462558746337891,info
184073,2018-05-01 18:30:00,4.550577640533447,info
184074,2018-05-01 19:00:00,4.462558746337891,info
184075,2018-05-01 19:30:00,4.550577640533447,info
184076,2018-05-01 20:00:00,4.585201263427734,info
184077,2018-05-01 20:30:00,4.673220157623291,info
184078,2018-05-01 21:00:00,5.893486022949219,info
184079,2018-05-01 21:30:00,5.893486022949219,info
184080,2018-05-01 22:00:00,5.917340278625488,info
184081,2018-05-01 22:30:00,5.917340278625488,info
184082,2018-05-01 23:00:00,4.095815658569336,info
184083,2018-05-01 23:30:00,4.111884117126465,info
184084,2018-05-01 07:00:00,44.755889892578125,extra
184085,2018-05-01 07:30:00,33.838050842285156,extra
184086,2018-05-01 08:00:00,2.114657402038574,extra
184087,2018-05-01 08:30:00,2.114657402038574,extra
184088,2018-05-01 09:00:00,2.114657402038574,extra
184089,2018-05-01 09:30:00,2.114657402038574,extra
184090,2018-05-01 10:00:00,2.114657402038574,extra
184091,2018-05-01 10:30:00,2.114657402038574,extra
184092,2018-05-01 11:00:00,2.114657402038574,extra
184093,2018-05-01 11:30:00,2.114657402038574,extra
184094,2018-05-01 12:00:00,2.114657402038574,extra
184095,2018-05-01 12:30:00,2.114657402038574,extra
184096,2018-05-01 13:00:00,2.114657402038574,extra
184097,2018-05-01 13:30:00,2.114657402038574,extra
184098,2018-05-01 14:00:00,2.114657402038574,extra
184099,2018-05-01 14:30:00,2.114657402038574,extra
184100,2018-05-01 15:00:00,2.114657402038574,extra
184101,2018-05-01 15:30:00,2.114657402038574,extra
184102,2018-05-01 16:00:00,2.114657402038574,extra
184103,2018-05-01 16:30:00,2.114657402038574,extra
184104,2018-05-01 17:00:00,2.114657402038574,extra
184105,2018-05-01 17:30:00,2.114657402038574,extra
184106,2018-05-01 18:00:00,2.114657402038574,extra
184107,2018-05-01 18:30:00,2.114657402038574,extra
184108,2018-05-01 19:00:00,2.114657402038574,extra
184109,2018-05-01 19:30:00,2.114657402038574,extra
184110,2018-05-01 20:00:00,2.114657402038574,extra
184111,2018-05-01 20:30:00,2.114657402038574,extra
184112,2018-05-01 21:00:00,2.114657402038574,extra
184113,2018-05-01 21:30:00,2.114657402038574,extra
184114,2018-05-01 22:00:00,2.114657402038574,extra
184115,2018-05-01 22:30:00,2.114657402038574,extra
184116,2018-05-01 23:00:00,2.114657402038574,extra
184117,2018-05-01 23:30:00,2.114657402038574,extra
184118,2018-05-02 00:00:00,3.371450424194336,deli
184119,2018-05-02 07:00:00,3.371450424194336,deli
184120,2018-05-02 07:30:00,3.756225824356079,deli
184121,2018-05-02 08:00:00,3.5102391242980957,deli
184122,2018-05-02 08:30:00,4.508015155792236,deli
184123,2018-05-02 09:00:00,4.8441901206970215,deli
184124,2018-05-02 09:30:00,5.179261207580566,deli
184125,2018-05-02 10:00:00,6.2678704261779785,deli
184126,2018-05-02 10:30:00,6.454933166503906,deli
184127,2018-05-02 11:00:00,7.520725250244141,deli
184128,2018-05-02 11:30:00,7.707787990570068,deli
184129,2018-05-02 12:00:00,6.599142074584961,deli
184130,2018-05-02 12:30:00,8.658145904541016,deli
184131,2018-05-02 13:00:00,7.866132736206055,deli
184132,2018-05-02 13:30:00,7.862316131591797,deli
184133,2018-05-02 14:00:00,8.067266464233398,deli
184134,2018-05-02 14:30:00,8.06344985961914,deli
184135,2018-05-02 15:00:00,8.099587440490723,deli
184136,2018-05-02 15:30:00,8.099587440490723,deli
184137,2018-05-02 16:00:00,7.3980865478515625,deli
184138,2018-05-02 16:30:00,6.588374137878418,deli
184139,2018-05-02 17:00:00,6.693349838256836,deli
184140,2018-05-02 17:30:00,6.693349838256836,deli
184141,2018-05-02 18:00:00,6.242719650268555,deli
184142,2018-05-02 18:30:00,6.242719650268555,deli
184143,2018-05-02 19:00:00,6.242719650268555,deli
184144,2018-05-02 19:30:00,6.242719650268555,deli
184145,2018-05-02 20:00:00,6.138859272003174,deli
184146,2018-05-02 20:30:00,6.138859272003174,deli
184147,2018-05-02 21:00:00,5.936974048614502,deli
184148,2018-05-02 21:30:00,5.7464280128479,deli
184149,2018-05-02 22:00:00,5.250783443450928,deli
184150,2018-05-02 22:30:00,4.350653648376465,deli
184151,2018-05-02 23:00:00,3.611233949661255,deli
184152,2018-05-02 23:30:00,3.13555645942688,deli
184153,2018-05-02 00:00:00,1.6647132635116577,return
184154,2018-05-02 07:00:00,3.974717855453491,return
184155,2018-05-02 07:30:00,3.8664581775665283,return
184156,2018-05-02 08:00:00,5.1230387687683105,return
184157,2018-05-02 08:30:00,5.69111967086792,return
184158,2018-05-02 09:00:00,7.010987281799316,return
184159,2018-05-02 09:30:00,8.372982025146484,return
184160,2018-05-02 10:00:00,10.828765869140625,return
184161,2018-05-02 10:30:00,11.260514259338379,return
184162,2018-05-02 11:00:00,12.164937019348145,return
184163,2018-05-02 11:30:00,12.446696281433105,return
184164,2018-05-02 12:00:00,13.896822929382324,return
184165,2018-05-02 12:30:00,13.496822357177734,return
184166,2018-05-02 13:00:00,13.56793212890625,return
184167,2018-05-02 13:30:00,13.767932891845703,return
184168,2018-05-02 14:00:00,14.06793212890625,return
184169,2018-05-02 14:30:00,14.267932891845703,return
184170,2018-05-02 15:00:00,13.367932319641113,return
184171,2018-05-02 15:30:00,14.167932510375977,return
184172,2018-05-02 16:00:00,12.670279502868652,return
184173,2018-05-02 16:30:00,12.269105911254883,return
184174,2018-05-02 17:00:00,12.376531600952148,return
184175,2018-05-02 17:30:00,11.575358390808105,return
184176,2018-05-02 18:00:00,10.8474702835083,return
184177,2018-05-02 18:30:00,10.582676887512207,return
184178,2018-05-02 19:00:00,10.254539489746094,return
184179,2018-05-02 19:30:00,9.608674049377441,return
184180,2018-05-02 20:00:00,10.39391040802002,return
184181,2018-05-02 20:30:00,9.3002347946167,return
184182,2018-05-02 21:00:00,9.136934280395508,return
184183,2018-05-02 21:30:00,8.461902618408203,return
184184,2018-05-02 22:00:00,6.636919021606445,return
184185,2018-05-02 22:30:00,7.200712203979492,return
184186,2018-05-02 23:00:00,4.766304969787598,return
184187,2018-05-02 23:30:00,2.7647879123687744,return
184188,2018-05-02 00:00:00,5.95402717590332,usual
184189,2018-05-02 07:00:00,52.96361541748047,usual
184190,2018-05-02 07:30:00,113.43746185302734,usual
184191,2018-05-02 08:00:00,136.6854248046875,usual
184192,2018-05-02 08:30:00,157.37608337402344,usual
184193,2018-05-02 09:00:00,177.28736877441406,usual
184194,2018-05-02 09:30:00,197.57118225097656,usual
184195,2018-05-02 10:00:00,228.4077606201172,usual
184196,2018-05-02 10:30:00,237.84913635253906,usual
184197,2018-05-02 11:00:00,262.84161376953125,usual
184198,2018-05-02 11:30:00,260.86846923828125,usual
184199,2018-05-02 12:00:00,278.74603271484375,usual
184200,2018-05-02 12:30:00,277.6229553222656,usual
184201,2018-05-02 13:00:00,281.01300048828125,usual
184202,2018-05-02 13:30:00,285.7130126953125,usual
184203,2018-05-02 14:00:00,275.7297668457031,usual
184204,2018-05-02 14:30:00,270.8150939941406,usual
184205,2018-05-02 15:00:00,277.0046691894531,usual
184206,2018-05-02 15:30:00,265.7681884765625,usual
184207,2018-05-02 16:00:00,253.63072204589844,usual
184208,2018-05-02 16:30:00,229.52471923828125,usual
184209,2018-05-02 17:00:00,225.50062561035156,usual
184210,2018-05-02 17:30:00,204.19320678710938,usual
184211,2018-05-02 18:00:00,190.33543395996094,usual
184212,2018-05-02 18:30:00,184.3418731689453,usual
184213,2018-05-02 19:00:00,168.02513122558594,usual
184214,2018-05-02 19:30:00,151.74288940429688,usual
184215,2018-05-02 20:00:00,150.83807373046875,usual
184216,2018-05-02 20:30:00,140.121826171875,usual
184217,2018-05-02 21:00:00,135.19894409179688,usual
184218,2018-05-02 21:30:00,120.24967193603516,usual
184219,2018-05-02 22:00:00,101.54010772705078,usual
184220,2018-05-02 22:30:00,74.3148422241211,usual
184221,2018-05-02 23:00:00,47.66444396972656,usual
184222,2018-05-02 23:30:00,39.70751953125,usual
184223,2018-05-02 00:00:00,-1.0,give
184224,2018-05-02 07:00:00,-1.0,give
184225,2018-05-02 07:30:00,-1.0,give
184226,2018-05-02 08:00:00,-1.0,give
184227,2018-05-02 08:30:00,-1.0,give
184228,2018-05-02 09:00:00,-1.0,give
184229,2018-05-02 09:30:00,-1.0,give
184230,2018-05-02 10:00:00,-1.0,give
184231,2018-05-02 10:30:00,-1.0,give
184232,2018-05-02 11:00:00,-1.0,give
184233,2018-05-02 11:30:00,-1.0,give
184234,2018-05-02 12:00:00,-1.0,give
184235,2018-05-02 12:30:00,-1.0,give
184236,2018-05-02 13:00:00,-1.0,give
184237,2018-05-02 13:30:00,-1.0,give
184238,2018-05-02 14:00:00,-1.0,give
184239,2018-05-02 14:30:00,-1.0,give
184240,2018-05-02 15:00:00,-1.0,give
184241,2018-05-02 15:30:00,-1.0,give
184242,2018-05-02 16:00:00,-1.0,give
184243,2018-05-02 16:30:00,-1.0,give
184244,2018-05-02 17:00:00,-1.0,give
184245,2018-05-02 17:30:00,-1.0,give
184246,2018-05-02 18:00:00,-1.0,give
184247,2018-05-02 18:30:00,-1.0,give
184248,2018-05-02 19:00:00,-1.0,give
184249,2018-05-02 19:30:00,-1.0,give
184250,2018-05-02 20:00:00,-1.0,give
184251,2018-05-02 20:30:00,-1.0,give
184252,2018-05-02 21:00:00,-1.0,give
184253,2018-05-02 21:30:00,-1.0,give
184254,2018-05-02 22:00:00,-1.0,give
184255,2018-05-02 22:30:00,-1.0,give
184256,2018-05-02 23:00:00,-1.0,give
184257,2018-05-02 23:30:00,-1.0,give
184258,2018-05-02 00:00:00,3.962888717651367,info
184259,2018-05-02 07:00:00,4.949341773986816,info
184260,2018-05-02 07:30:00,6.317339897155762,info
184261,2018-05-02 08:00:00,5.349137306213379,info
