index,datetime,predict2,CashType
185256,2018-04-07 15:30:00,279.9655029296875,usual
185257,2018-04-07 16:00:00,269.9104278564453,usual
185258,2018-04-07 16:30:00,255.5122039794922,usual
185259,2018-04-07 17:00:00,243.3574462890625,usual
185260,2018-04-07 17:30:00,230.65105895996095,usual
185261,2018-04-07 18:00:00,214.24026489257812,usual
185262,2018-04-07 18:30:00,201.4803680419922,usual
185263,2018-04-07 19:00:00,186.27442626953126,usual
185264,2018-04-07 19:30:00,179.5145294189453,usual
185265,2018-04-07 20:00:00,168.91358947753906,usual
185266,2018-04-07 20:30:00,160.06270446777344,usual
185267,2018-04-07 21:00:00,147.93291625976562,usual
185268,2018-04-07 21:30:00,135.83911743164063,usual
185269,2018-04-07 22:00:00,122.67967834472657,usual
185270,2018-04-07 22:30:00,108.9725570678711,usual
185271,2018-04-07 23:00:00,77.38072357177734,usual
185272,2018-04-07 23:30:00,63.93843231201172,usual
185273,2018-04-07 00:00:00,-1.0,give
185274,2018-04-07 07:00:00,-1.0,give
185275,2018-04-07 07:30:00,-1.0,give
185276,2018-04-07 08:00:00,-1.0,give
185277,2018-04-07 08:30:00,-1.0,give
185278,2018-04-07 09:00:00,-1.0,give
185279,2018-04-07 09:30:00,-1.0,give
185280,2018-04-07 10:00:00,-1.0,give
185281,2018-04-07 10:30:00,-1.0,give
185282,2018-04-07 11:00:00,-1.0,give
185283,2018-04-07 11:30:00,-1.0,give
185284,2018-04-07 12:00:00,-1.0,give
185285,2018-04-07 12:30:00,-1.0,give
185286,2018-04-07 13:00:00,-1.0,give
185287,2018-04-07 13:30:00,-1.0,give
185288,2018-04-07 14:00:00,-1.0,give
185289,2018-04-07 14:30:00,-1.0,give
185290,2018-04-07 15:00:00,-1.0,give
185291,2018-04-07 15:30:00,-1.0,give
185292,2018-04-07 16:00:00,-1.0,give
185293,2018-04-07 16:30:00,-1.0,give
185294,2018-04-07 17:00:00,-1.0,give
185295,2018-04-07 17:30:00,-1.0,give
185296,2018-04-07 18:00:00,-1.0,give
185297,2018-04-07 18:30:00,-1.0,give
185298,2018-04-07 19:00:00,-1.0,give
185299,2018-04-07 19:30:00,-1.0,give
185300,2018-04-07 20:00:00,-1.0,give
185301,2018-04-07 20:30:00,-1.0,give
185302,2018-04-07 21:00:00,-1.0,give
185303,2018-04-07 21:30:00,-1.0,give
185304,2018-04-07 22:00:00,-1.0,give
185305,2018-04-07 22:30:00,-1.0,give
185306,2018-04-07 23:00:00,-1.0,give
185307,2018-04-07 23:30:00,-1.0,give
185308,2018-04-07 00:00:00,-1.0,info
185309,2018-04-07 07:00:00,-1.0,info
185310,2018-04-07 07:30:00,-1.0,info
185311,2018-04-07 08:00:00,-1.0,info
185312,2018-04-07 08:30:00,-1.0,info
185313,2018-04-07 09:00:00,-1.0,info
185314,2018-04-07 09:30:00,-1.0,info
185315,2018-04-07 10:00:00,-1.0,info
185316,2018-04-07 10:30:00,-1.0,info
185317,2018-04-07 11:00:00,-1.0,info
185318,2018-04-07 11:30:00,-1.0,info
185319,2018-04-07 12:00:00,-1.0,info
185320,2018-04-07 12:30:00,-1.0,info
185321,2018-04-07 13:00:00,-1.0,info
185322,2018-04-07 13:30:00,-1.0,info
185323,2018-04-07 14:00:00,-1.0,info
185324,2018-04-07 14:30:00,-1.0,info
185325,2018-04-07 15:00:00,-1.0,info
185326,2018-04-07 15:30:00,-1.0,info
185327,2018-04-07 16:00:00,-1.0,info
185328,2018-04-07 16:30:00,-1.0,info
185329,2018-04-07 17:00:00,-1.0,info
185330,2018-04-07 17:30:00,-1.0,info
185331,2018-04-07 18:00:00,-1.0,info
185332,2018-04-07 18:30:00,-1.0,info
185333,2018-04-07 19:00:00,-1.0,info
185334,2018-04-07 19:30:00,-1.0,info
185335,2018-04-07 20:00:00,-1.0,info
185336,2018-04-07 20:30:00,-1.0,info
185337,2018-04-07 21:00:00,-1.0,info
185338,2018-04-07 21:30:00,-1.0,info
185339,2018-04-07 22:00:00,-1.0,info
185340,2018-04-07 22:30:00,-1.0,info
185341,2018-04-07 23:00:00,-1.0,info
185342,2018-04-07 23:30:00,-1.0,info
185343,2018-04-07 00:00:00,-1.0,extra
185344,2018-04-07 07:00:00,-1.0,extra
185345,2018-04-07 07:30:00,-1.0,extra
185346,2018-04-07 08:00:00,-1.0,extra
185347,2018-04-07 08:30:00,-1.0,extra
185348,2018-04-07 09:00:00,-1.0,extra
185349,2018-04-07 09:30:00,-1.0,extra
185350,2018-04-07 10:00:00,-1.0,extra
185351,2018-04-07 10:30:00,-1.0,extra
185352,2018-04-07 11:00:00,-1.0,extra
185353,2018-04-07 11:30:00,-1.0,extra
185354,2018-04-07 12:00:00,-1.0,extra
185355,2018-04-07 12:30:00,-1.0,extra
185356,2018-04-07 13:00:00,-1.0,extra
185357,2018-04-07 13:30:00,-1.0,extra
185358,2018-04-07 14:00:00,-1.0,extra
185359,2018-04-07 14:30:00,-1.0,extra
185360,2018-04-07 15:00:00,-1.0,extra
185361,2018-04-07 15:30:00,-1.0,extra
185362,2018-04-07 16:00:00,-1.0,extra
185363,2018-04-07 16:30:00,-1.0,extra
185364,2018-04-07 17:00:00,-1.0,extra
185365,2018-04-07 17:30:00,-1.0,extra
185366,2018-04-07 18:00:00,-1.0,extra
185367,2018-04-07 18:30:00,-1.0,extra
185368,2018-04-07 19:00:00,-1.0,extra
185369,2018-04-07 19:30:00,-1.0,extra
185370,2018-04-07 20:00:00,-1.0,extra
185371,2018-04-07 20:30:00,-1.0,extra
185372,2018-04-07 21:00:00,-1.0,extra
185373,2018-04-07 21:30:00,-1.0,extra
185374,2018-04-07 22:00:00,-1.0,extra
185375,2018-04-07 22:30:00,-1.0,extra
185376,2018-04-07 23:00:00,-1.0,extra
185377,2018-04-07 23:30:00,-1.0,extra
185378,2018-04-08 00:00:00,-1.0,deli
185379,2018-04-08 07:00:00,-1.0,deli
185380,2018-04-08 07:30:00,-1.0,deli
185381,2018-04-08 08:00:00,-1.0,deli
185382,2018-04-08 08:30:00,-1.0,deli
185383,2018-04-08 09:00:00,-1.0,deli
185384,2018-04-08 09:30:00,-1.0,deli
185385,2018-04-08 10:00:00,-1.0,deli
185386,2018-04-08 10:30:00,-1.0,deli
185387,2018-04-08 11:00:00,-1.0,deli
185388,2018-04-08 11:30:00,-1.0,deli
185389,2018-04-08 12:00:00,-1.0,deli
185390,2018-04-08 12:30:00,-1.0,deli
185391,2018-04-08 13:00:00,-1.0,deli
185392,2018-04-08 13:30:00,-1.0,deli
185393,2018-04-08 14:00:00,-1.0,deli
185394,2018-04-08 14:30:00,-1.0,deli
185395,2018-04-08 15:00:00,-1.0,deli
185396,2018-04-08 15:30:00,-1.0,deli
185397,2018-04-08 16:00:00,-1.0,deli
185398,2018-04-08 16:30:00,-1.0,deli
185399,2018-04-08 17:00:00,-1.0,deli
185400,2018-04-08 17:30:00,-1.0,deli
185401,2018-04-08 18:00:00,-1.0,deli
185402,2018-04-08 18:30:00,-1.0,deli
185403,2018-04-08 19:00:00,-1.0,deli
185404,2018-04-08 19:30:00,-1.0,deli
185405,2018-04-08 20:00:00,-1.0,deli
185406,2018-04-08 20:30:00,-1.0,deli
185407,2018-04-08 21:00:00,-1.0,deli
185408,2018-04-08 21:30:00,-1.0,deli
185409,2018-04-08 22:00:00,-1.0,deli
185410,2018-04-08 22:30:00,-1.0,deli
185411,2018-04-08 23:00:00,-1.0,deli
185412,2018-04-08 23:30:00,-1.0,deli
185413,2018-04-08 00:00:00,-1.0,return
185414,2018-04-08 07:00:00,-1.0,return
185415,2018-04-08 07:30:00,-1.0,return
185416,2018-04-08 08:00:00,-1.0,return
185417,2018-04-08 08:30:00,-1.0,return
185418,2018-04-08 09:00:00,-1.0,return
185419,2018-04-08 09:30:00,-1.0,return
185420,2018-04-08 10:00:00,-1.0,return
185421,2018-04-08 10:30:00,-1.0,return
185422,2018-04-08 11:00:00,-1.0,return
185423,2018-04-08 11:30:00,-1.0,return
185424,2018-04-08 12:00:00,-1.0,return
185425,2018-04-08 12:30:00,-1.0,return
185426,2018-04-08 13:00:00,-1.0,return
185427,2018-04-08 13:30:00,-1.0,return
185428,2018-04-08 14:00:00,-1.0,return
185429,2018-04-08 14:30:00,-1.0,return
185430,2018-04-08 15:00:00,-1.0,return
185431,2018-04-08 15:30:00,-1.0,return
185432,2018-04-08 16:00:00,-1.0,return
185433,2018-04-08 16:30:00,-1.0,return
185434,2018-04-08 17:00:00,-1.0,return
185435,2018-04-08 17:30:00,-1.0,return
185436,2018-04-08 18:00:00,-1.0,return
185437,2018-04-08 18:30:00,-1.0,return
185438,2018-04-08 19:00:00,-1.0,return
185439,2018-04-08 19:30:00,-1.0,return
185440,2018-04-08 20:00:00,-1.0,return
185441,2018-04-08 20:30:00,-1.0,return
185442,2018-04-08 21:00:00,-1.0,return
185443,2018-04-08 21:30:00,-1.0,return
185444,2018-04-08 22:00:00,-1.0,return
185445,2018-04-08 22:30:00,-1.0,return
185446,2018-04-08 23:00:00,-1.0,return
185447,2018-04-08 23:30:00,-1.0,return
185448,2018-04-08 00:00:00,15.472202491760253,usual
185449,2018-04-08 07:00:00,44.575032806396486,usual
185450,2018-04-08 07:30:00,83.61060638427735,usual
185451,2018-04-08 08:00:00,108.79222106933594,usual
185452,2018-04-08 08:30:00,135.21314544677733,usual
185453,2018-04-08 09:00:00,169.54555969238282,usual
185454,2018-04-08 09:30:00,191.49394836425782,usual
185455,2018-04-08 10:00:00,235.35727233886718,usual
185456,2018-04-08 10:30:00,235.71820068359375,usual
185457,2018-04-08 11:00:00,268.3908233642578,usual
185458,2018-04-08 11:30:00,274.1517364501953,usual
185459,2018-04-08 12:00:00,285.26075134277346,usual
185460,2018-04-08 12:30:00,289.46075134277345,usual
185461,2018-04-08 13:00:00,287.8607513427734,usual
185462,2018-04-08 13:30:00,285.26075134277346,usual
185463,2018-04-08 14:00:00,286.70166015625,usual
185464,2018-04-08 14:30:00,291.30166015625,usual
185465,2018-04-08 15:00:00,286.11199340820315,usual
185466,2018-04-08 15:30:00,280.9655029296875,usual
185467,2018-04-08 16:00:00,266.1104278564453,usual
185468,2018-04-08 16:30:00,255.6122039794922,usual
185469,2018-04-08 17:00:00,241.8574462890625,usual
185470,2018-04-08 17:30:00,223.75105895996094,usual
185471,2018-04-08 18:00:00,208.4202880859375,usual
185472,2018-04-08 18:30:00,198.9603759765625,usual
185473,2018-04-08 19:00:00,176.59375,usual
185474,2018-04-08 19:30:00,161.73385314941407,usual
185475,2018-04-08 20:00:00,153.2410095214844,usual
185476,2018-04-08 20:30:00,142.3491973876953,usual
185477,2018-04-08 21:00:00,127.8682861328125,usual
185478,2018-04-08 21:30:00,112.75603637695312,usual
185479,2018-04-08 22:00:00,98.5326919555664,usual
185480,2018-04-08 22:30:00,81.50708923339843,usual
185481,2018-04-08 23:00:00,50.480717468261716,usual
185482,2018-04-08 23:30:00,39.466270446777344,usual
185483,2018-04-08 00:00:00,-1.0,give
185484,2018-04-08 07:00:00,-1.0,give
185485,2018-04-08 07:30:00,-1.0,give
185486,2018-04-08 08:00:00,-1.0,give
185487,2018-04-08 08:30:00,-1.0,give
185488,2018-04-08 09:00:00,-1.0,give
185489,2018-04-08 09:30:00,-1.0,give
185490,2018-04-08 10:00:00,-1.0,give
185491,2018-04-08 10:30:00,-1.0,give
185492,2018-04-08 11:00:00,-1.0,give
185493,2018-04-08 11:30:00,-1.0,give
185494,2018-04-08 12:00:00,-1.0,give
185495,2018-04-08 12:30:00,-1.0,give
185496,2018-04-08 13:00:00,-1.0,give
185497,2018-04-08 13:30:00,-1.0,give
185498,2018-04-08 14:00:00,-1.0,give
185499,2018-04-08 14:30:00,-1.0,give
185500,2018-04-08 15:00:00,-1.0,give
185501,2018-04-08 15:30:00,-1.0,give
185502,2018-04-08 16:00:00,-1.0,give
185503,2018-04-08 16:30:00,-1.0,give
185504,2018-04-08 17:00:00,-1.0,give
185505,2018-04-08 17:30:00,-1.0,give
185506,2018-04-08 18:00:00,-1.0,give
185507,2018-04-08 18:30:00,-1.0,give
185508,2018-04-08 19:00:00,-1.0,give
185509,2018-04-08 19:30:00,-1.0,give
185510,2018-04-08 20:00:00,-1.0,give
185511,2018-04-08 20:30:00,-1.0,give
185512,2018-04-08 21:00:00,-1.0,give
185513,2018-04-08 21:30:00,-1.0,give
185514,2018-04-08 22:00:00,-1.0,give
185515,2018-04-08 22:30:00,-1.0,give
185516,2018-04-08 23:00:00,-1.0,give
185517,2018-04-08 23:30:00,-1.0,give
185518,2018-04-08 00:00:00,-1.0,info
185519,2018-04-08 07:00:00,-1.0,info
185520,2018-04-08 07:30:00,-1.0,info
185521,2018-04-08 08:00:00,-1.0,info
185522,2018-04-08 08:30:00,-1.0,info
185523,2018-04-08 09:00:00,-1.0,info
185524,2018-04-08 09:30:00,-1.0,info
185525,2018-04-08 10:00:00,-1.0,info
185526,2018-04-08 10:30:00,-1.0,info
185527,2018-04-08 11:00:00,-1.0,info
185528,2018-04-08 11:30:00,-1.0,info
185529,2018-04-08 12:00:00,-1.0,info
185530,2018-04-08 12:30:00,-1.0,info
185531,2018-04-08 13:00:00,-1.0,info
185532,2018-04-08 13:30:00,-1.0,info
185533,2018-04-08 14:00:00,-1.0,info
185534,2018-04-08 14:30:00,-1.0,info
185535,2018-04-08 15:00:00,-1.0,info
185536,2018-04-08 15:30:00,-1.0,info
185537,2018-04-08 16:00:00,-1.0,info
185538,2018-04-08 16:30:00,-1.0,info
185539,2018-04-08 17:00:00,-1.0,info
185540,2018-04-08 17:30:00,-1.0,info
185541,2018-04-08 18:00:00,-1.0,info
185542,2018-04-08 18:30:00,-1.0,info
185543,2018-04-08 19:00:00,-1.0,info
185544,2018-04-08 19:30:00,-1.0,info
185545,2018-04-08 20:00:00,-1.0,info
185546,2018-04-08 20:30:00,-1.0,info
185547,2018-04-08 21:00:00,-1.0,info
185548,2018-04-08 21:30:00,-1.0,info
185549,2018-04-08 22:00:00,-1.0,info
185550,2018-04-08 22:30:00,-1.0,info
185551,2018-04-08 23:00:00,-1.0,info
185552,2018-04-08 23:30:00,-1.0,info
185553,2018-04-08 00:00:00,-1.0,extra
185554,2018-04-08 07:00:00,-1.0,extra
185555,2018-04-08 07:30:00,-1.0,extra
185556,2018-04-08 08:00:00,-1.0,extra
185557,2018-04-08 08:30:00,-1.0,extra
185558,2018-04-08 09:00:00,-1.0,extra
185559,2018-04-08 09:30:00,-1.0,extra
185560,2018-04-08 10:00:00,-1.0,extra
185561,2018-04-08 10:30:00,-1.0,extra
185562,2018-04-08 11:00:00,-1.0,extra
185563,2018-04-08 11:30:00,-1.0,extra
185564,2018-04-08 12:00:00,-1.0,extra
185565,2018-04-08 12:30:00,-1.0,extra
185566,2018-04-08 13:00:00,-1.0,extra
185567,2018-04-08 13:30:00,-1.0,extra
185568,2018-04-08 14:00:00,-1.0,extra
185569,2018-04-08 14:30:00,-1.0,extra
185570,2018-04-08 15:00:00,-1.0,extra
185571,2018-04-08 15:30:00,-1.0,extra
185572,2018-04-08 16:00:00,-1.0,extra
185573,2018-04-08 16:30:00,-1.0,extra
185574,2018-04-08 17:00:00,-1.0,extra
185575,2018-04-08 17:30:00,-1.0,extra
185576,2018-04-08 18:00:00,-1.0,extra
185577,2018-04-08 18:30:00,-1.0,extra
185578,2018-04-08 19:00:00,-1.0,extra
185579,2018-04-08 19:30:00,-1.0,extra
185580,2018-04-08 20:00:00,-1.0,extra
185581,2018-04-08 20:30:00,-1.0,extra
185582,2018-04-08 21:00:00,-1.0,extra
185583,2018-04-08 21:30:00,-1.0,extra
185584,2018-04-08 22:00:00,-1.0,extra
185585,2018-04-08 22:30:00,-1.0,extra
185586,2018-04-08 23:00:00,-1.0,extra
185587,2018-04-08 23:30:00,-1.0,extra
185588,2018-04-09 00:00:00,-1.0,deli
185589,2018-04-09 07:00:00,-1.0,deli
185590,2018-04-09 07:30:00,-1.0,deli
185591,2018-04-09 08:00:00,-1.0,deli
185592,2018-04-09 08:30:00,-1.0,deli
185593,2018-04-09 09:00:00,-1.0,deli
185594,2018-04-09 09:30:00,-1.0,deli
185595,2018-04-09 10:00:00,-1.0,deli
185596,2018-04-09 10:30:00,-1.0,deli
185597,2018-04-09 11:00:00,-1.0,deli
185598,2018-04-09 11:30:00,-1.0,deli
185599,2018-04-09 12:00:00,-1.0,deli
185600,2018-04-09 12:30:00,-1.0,deli
185601,2018-04-09 13:00:00,-1.0,deli
185602,2018-04-09 13:30:00,-1.0,deli
185603,2018-04-09 14:00:00,-1.0,deli
185604,2018-04-09 14:30:00,-1.0,deli
185605,2018-04-09 15:00:00,-1.0,deli
185606,2018-04-09 15:30:00,-1.0,deli
185607,2018-04-09 16:00:00,-1.0,deli
185608,2018-04-09 16:30:00,-1.0,deli
185609,2018-04-09 17:00:00,-1.0,deli
185610,2018-04-09 17:30:00,-1.0,deli
185611,2018-04-09 18:00:00,-1.0,deli
185612,2018-04-09 18:30:00,-1.0,deli
185613,2018-04-09 19:00:00,-1.0,deli
185614,2018-04-09 19:30:00,-1.0,deli
185615,2018-04-09 20:00:00,-1.0,deli
185616,2018-04-09 20:30:00,-1.0,deli
185617,2018-04-09 21:00:00,-1.0,deli
185618,2018-04-09 21:30:00,-1.0,deli
185619,2018-04-09 22:00:00,-1.0,deli
185620,2018-04-09 22:30:00,-1.0,deli
185621,2018-04-09 23:00:00,-1.0,deli
185622,2018-04-09 23:30:00,-1.0,deli
185623,2018-04-09 00:00:00,-1.0,return
185624,2018-04-09 07:00:00,-1.0,return
185625,2018-04-09 07:30:00,-1.0,return
185626,2018-04-09 08:00:00,-1.0,return
185627,2018-04-09 08:30:00,-1.0,return
185628,2018-04-09 09:00:00,-1.0,return
185629,2018-04-09 09:30:00,-1.0,return
185630,2018-04-09 10:00:00,-1.0,return
185631,2018-04-09 10:30:00,-1.0,return
185632,2018-04-09 11:00:00,-1.0,return
185633,2018-04-09 11:30:00,-1.0,return
185634,2018-04-09 12:00:00,-1.0,return
185635,2018-04-09 12:30:00,-1.0,return
185636,2018-04-09 13:00:00,-1.0,return
185637,2018-04-09 13:30:00,-1.0,return
185638,2018-04-09 14:00:00,-1.0,return
185639,2018-04-09 14:30:00,-1.0,return
185640,2018-04-09 15:00:00,-1.0,return
185641,2018-04-09 15:30:00,-1.0,return
185642,2018-04-09 16:00:00,-1.0,return
185643,2018-04-09 16:30:00,-1.0,return
185644,2018-04-09 17:00:00,-1.0,return
185645,2018-04-09 17:30:00,-1.0,return
185646,2018-04-09 18:00:00,-1.0,return
185647,2018-04-09 18:30:00,-1.0,return
185648,2018-04-09 19:00:00,-1.0,return
185649,2018-04-09 19:30:00,-1.0,return
185650,2018-04-09 20:00:00,-1.0,return
185651,2018-04-09 20:30:00,-1.0,return
185652,2018-04-09 21:00:00,-1.0,return
185653,2018-04-09 21:30:00,-1.0,return
185654,2018-04-09 22:00:00,-1.0,return
185655,2018-04-09 22:30:00,-1.0,return
185656,2018-04-09 23:00:00,-1.0,return
185657,2018-04-09 23:30:00,-1.0,return
185658,2018-04-09 00:00:00,7.706573009490967,usual
185659,2018-04-09 07:00:00,62.596561431884766,usual
185660,2018-04-09 07:30:00,97.2546401977539,usual
185661,2018-04-09 08:00:00,107.80171661376953,usual
185662,2018-04-09 08:30:00,110.90310516357422,usual
185663,2018-04-09 09:00:00,140.0073669433594,usual
185664,2018-04-09 09:30:00,155.32716369628906,usual
185665,2018-04-09 10:00:00,189.07584533691406,usual
185666,2018-04-09 10:30:00,197.78514709472657,usual
185667,2018-04-09 11:00:00,222.0478942871094,usual
185668,2018-04-09 11:30:00,220.0383728027344,usual
185669,2018-04-09 12:00:00,229.31437072753906,usual
185670,2018-04-09 12:30:00,228.61437072753907,usual
185671,2018-04-09 13:00:00,236.41578063964843,usual
185672,2018-04-09 13:30:00,234.01578063964843,usual
185673,2018-04-09 14:00:00,235.03944091796876,usual
185674,2018-04-09 14:30:00,233.03944091796876,usual
185675,2018-04-09 15:00:00,233.2224365234375,usual
185676,2018-04-09 15:30:00,232.6224365234375,usual
185677,2018-04-09 16:00:00,209.02671813964844,usual
185678,2018-04-09 16:30:00,200.16953735351564,usual
185679,2018-04-09 17:00:00,189.69097900390625,usual
185680,2018-04-09 17:30:00,184.1565734863281,usual
185681,2018-04-09 18:00:00,178.1272705078125,usual
185682,2018-04-09 18:30:00,167.29288024902343,usual
185683,2018-04-09 19:00:00,157.47399291992187,usual
185684,2018-04-09 19:30:00,150.1396026611328,usual
185685,2018-04-09 20:00:00,147.38721618652343,usual
185686,2018-04-09 20:30:00,144.63243103027344,usual
185687,2018-04-09 21:00:00,140.7721176147461,usual
185688,2018-04-09 21:30:00,132.87782592773436,usual
185689,2018-04-09 22:00:00,117.9927749633789,usual
185690,2018-04-09 22:30:00,102.65419921875,usual
185691,2018-04-09 23:00:00,74.4992691040039,usual
185692,2018-04-09 23:30:00,56.63021545410156,usual
185693,2018-04-09 00:00:00,-1.0,give
185694,2018-04-09 07:00:00,-1.0,give
185695,2018-04-09 07:30:00,-1.0,give
185696,2018-04-09 08:00:00,-1.0,give
185697,2018-04-09 08:30:00,-1.0,give
185698,2018-04-09 09:00:00,-1.0,give
185699,2018-04-09 09:30:00,-1.0,give
185700,2018-04-09 10:00:00,-1.0,give
185701,2018-04-09 10:30:00,-1.0,give
185702,2018-04-09 11:00:00,-1.0,give
185703,2018-04-09 11:30:00,-1.0,give
185704,2018-04-09 12:00:00,-1.0,give
185705,2018-04-09 12:30:00,-1.0,give
185706,2018-04-09 13:00:00,-1.0,give
185707,2018-04-09 13:30:00,-1.0,give
185708,2018-04-09 14:00:00,-1.0,give
185709,2018-04-09 14:30:00,-1.0,give
185710,2018-04-09 15:00:00,-1.0,give
185711,2018-04-09 15:30:00,-1.0,give
185712,2018-04-09 16:00:00,-1.0,give
185713,2018-04-09 16:30:00,-1.0,give
185714,2018-04-09 17:00:00,-1.0,give
185715,2018-04-09 17:30:00,-1.0,give
185716,2018-04-09 18:00:00,-1.0,give
185717,2018-04-09 18:30:00,-1.0,give
185718,2018-04-09 19:00:00,-1.0,give
185719,2018-04-09 19:30:00,-1.0,give
185720,2018-04-09 20:00:00,-1.0,give
185721,2018-04-09 20:30:00,-1.0,give
185722,2018-04-09 21:00:00,-1.0,give
185723,2018-04-09 21:30:00,-1.0,give
185724,2018-04-09 22:00:00,-1.0,give
185725,2018-04-09 22:30:00,-1.0,give
185726,2018-04-09 23:00:00,-1.0,give
185727,2018-04-09 23:30:00,-1.0,give
185728,2018-04-09 00:00:00,-1.0,info
185729,2018-04-09 07:00:00,-1.0,info
185730,2018-04-09 07:30:00,-1.0,info
185731,2018-04-09 08:00:00,-1.0,info
185732,2018-04-09 08:30:00,-1.0,info
185733,2018-04-09 09:00:00,-1.0,info
185734,2018-04-09 09:30:00,-1.0,info
185735,2018-04-09 10:00:00,-1.0,info
185736,2018-04-09 10:30:00,-1.0,info
185737,2018-04-09 11:00:00,-1.0,info
185738,2018-04-09 11:30:00,-1.0,info
185739,2018-04-09 12:00:00,-1.0,info
185740,2018-04-09 12:30:00,-1.0,info
185741,2018-04-09 13:00:00,-1.0,info
185742,2018-04-09 13:30:00,-1.0,info
185743,2018-04-09 14:00:00,-1.0,info
185744,2018-04-09 14:30:00,-1.0,info
185745,2018-04-09 15:00:00,-1.0,info
185746,2018-04-09 15:30:00,-1.0,info
185747,2018-04-09 16:00:00,-1.0,info
185748,2018-04-09 16:30:00,-1.0,info
185749,2018-04-09 17:00:00,-1.0,info
185750,2018-04-09 17:30:00,-1.0,info
185751,2018-04-09 18:00:00,-1.0,info
185752,2018-04-09 18:30:00,-1.0,info
185753,2018-04-09 19:00:00,-1.0,info
185754,2018-04-09 19:30:00,-1.0,info
185755,2018-04-09 20:00:00,-1.0,info
185756,2018-04-09 20:30:00,-1.0,info
185757,2018-04-09 21:00:00,-1.0,info
185758,2018-04-09 21:30:00,-1.0,info
185759,2018-04-09 22:00:00,-1.0,info
185760,2018-04-09 22:30:00,-1.0,info
185761,2018-04-09 23:00:00,-1.0,info
185762,2018-04-09 23:30:00,-1.0,info
185763,2018-04-09 00:00:00,-1.0,extra
185764,2018-04-09 07:00:00,-1.0,extra
185765,2018-04-09 07:30:00,-1.0,extra
185766,2018-04-09 08:00:00,-1.0,extra
185767,2018-04-09 08:30:00,-1.0,extra
185768,2018-04-09 09:00:00,-1.0,extra
185769,2018-04-09 09:30:00,-1.0,extra
185770,2018-04-09 10:00:00,-1.0,extra
185771,2018-04-09 10:30:00,-1.0,extra
185772,2018-04-09 11:00:00,-1.0,extra
185773,2018-04-09 11:30:00,-1.0,extra
185774,2018-04-09 12:00:00,-1.0,extra
185775,2018-04-09 12:30:00,-1.0,extra
185776,2018-04-09 13:00:00,-1.0,extra
185777,2018-04-09 13:30:00,-1.0,extra
185778,2018-04-09 14:00:00,-1.0,extra
185779,2018-04-09 14:30:00,-1.0,extra
185780,2018-04-09 15:00:00,-1.0,extra
185781,2018-04-09 15:30:00,-1.0,extra
185782,2018-04-09 16:00:00,-1.0,extra
185783,2018-04-09 16:30:00,-1.0,extra
185784,2018-04-09 17:00:00,-1.0,extra
185785,2018-04-09 17:30:00,-1.0,extra
185786,2018-04-09 18:00:00,-1.0,extra
185787,2018-04-09 18:30:00,-1.0,extra
185788,2018-04-09 19:00:00,-1.0,extra
185789,2018-04-09 19:30:00,-1.0,extra
185790,2018-04-09 20:00:00,-1.0,extra
185791,2018-04-09 20:30:00,-1.0,extra
185792,2018-04-09 21:00:00,-1.0,extra
185793,2018-04-09 21:30:00,-1.0,extra
185794,2018-04-09 22:00:00,-1.0,extra
185795,2018-04-09 22:30:00,-1.0,extra
185796,2018-04-09 23:00:00,-1.0,extra
185797,2018-04-09 23:30:00,-1.0,extra
185798,2018-04-10 00:00:00,-1.0,deli
185799,2018-04-10 07:00:00,-1.0,deli
185800,2018-04-10 07:30:00,-1.0,deli
185801,2018-04-10 08:00:00,-1.0,deli
185802,2018-04-10 08:30:00,-1.0,deli
185803,2018-04-10 09:00:00,-1.0,deli
185804,2018-04-10 09:30:00,-1.0,deli
185805,2018-04-10 10:00:00,-1.0,deli
185806,2018-04-10 10:30:00,-1.0,deli
185807,2018-04-10 11:00:00,-1.0,deli
185808,2018-04-10 11:30:00,-1.0,deli
185809,2018-04-10 12:00:00,-1.0,deli
185810,2018-04-10 12:30:00,-1.0,deli
185811,2018-04-10 13:00:00,-1.0,deli
185812,2018-04-10 13:30:00,-1.0,deli
185813,2018-04-10 14:00:00,-1.0,deli
185814,2018-04-10 14:30:00,-1.0,deli
185815,2018-04-10 15:00:00,-1.0,deli
185816,2018-04-10 15:30:00,-1.0,deli
185817,2018-04-10 16:00:00,-1.0,deli
185818,2018-04-10 16:30:00,-1.0,deli
185819,2018-04-10 17:00:00,-1.0,deli
185820,2018-04-10 17:30:00,-1.0,deli
185821,2018-04-10 18:00:00,-1.0,deli
185822,2018-04-10 18:30:00,-1.0,deli
185823,2018-04-10 19:00:00,-1.0,deli
185824,2018-04-10 19:30:00,-1.0,deli
185825,2018-04-10 20:00:00,-1.0,deli
185826,2018-04-10 20:30:00,-1.0,deli
185827,2018-04-10 21:00:00,-1.0,deli
185828,2018-04-10 21:30:00,-1.0,deli
185829,2018-04-10 22:00:00,-1.0,deli
185830,2018-04-10 22:30:00,-1.0,deli
185831,2018-04-10 23:00:00,-1.0,deli
185832,2018-04-10 23:30:00,-1.0,deli
185833,2018-04-10 00:00:00,-1.0,return
185834,2018-04-10 07:00:00,-1.0,return
185835,2018-04-10 07:30:00,-1.0,return
185836,2018-04-10 08:00:00,-1.0,return
185837,2018-04-10 08:30:00,-1.0,return
185838,2018-04-10 09:00:00,-1.0,return
185839,2018-04-10 09:30:00,-1.0,return
