index,datetime,predict2,CashType
248429,2018-04-02 15:30:00,224.8579132080078,usual
248430,2018-04-02 16:00:00,218.84862670898437,usual
248431,2018-04-02 16:30:00,212.52454528808593,usual
248432,2018-04-02 17:00:00,202.75565185546876,usual
248433,2018-04-02 17:30:00,201.35679931640624,usual
248434,2018-04-02 18:00:00,200.75205993652344,usual
248435,2018-04-02 18:30:00,195.65322265625,usual
248436,2018-04-02 19:00:00,189.6467315673828,usual
248437,2018-04-02 19:30:00,184.41314697265625,usual
248438,2018-04-02 20:00:00,177.39963989257814,usual
248439,2018-04-02 20:30:00,166.05201721191406,usual
248440,2018-04-02 21:00:00,153.5885437011719,usual
248441,2018-04-02 21:30:00,146.9886047363281,usual
248442,2018-04-02 22:00:00,116.00143127441406,usual
248443,2018-04-02 22:30:00,97.3133331298828,usual
248444,2018-04-02 23:00:00,66.27559204101563,usual
248445,2018-04-02 23:30:00,49.8440559387207,usual
248446,2018-04-02 00:00:00,-1.0,deli
248447,2018-04-02 07:00:00,-1.0,deli
248448,2018-04-02 07:30:00,-1.0,deli
248449,2018-04-02 08:00:00,-1.0,deli
248450,2018-04-02 08:30:00,-1.0,deli
248451,2018-04-02 09:00:00,-1.0,deli
248452,2018-04-02 09:30:00,-1.0,deli
248453,2018-04-02 10:00:00,-1.0,deli
248454,2018-04-02 10:30:00,-1.0,deli
248455,2018-04-02 11:00:00,-1.0,deli
248456,2018-04-02 11:30:00,-1.0,deli
248457,2018-04-02 12:00:00,-1.0,deli
248458,2018-04-02 12:30:00,-1.0,deli
248459,2018-04-02 13:00:00,-1.0,deli
248460,2018-04-02 13:30:00,-1.0,deli
248461,2018-04-02 14:00:00,-1.0,deli
248462,2018-04-02 14:30:00,-1.0,deli
248463,2018-04-02 15:00:00,-1.0,deli
248464,2018-04-02 15:30:00,-1.0,deli
248465,2018-04-02 16:00:00,-1.0,deli
248466,2018-04-02 16:30:00,-1.0,deli
248467,2018-04-02 17:00:00,-1.0,deli
248468,2018-04-02 17:30:00,-1.0,deli
248469,2018-04-02 18:00:00,-1.0,deli
248470,2018-04-02 18:30:00,-1.0,deli
248471,2018-04-02 19:00:00,-1.0,deli
248472,2018-04-02 19:30:00,-1.0,deli
248473,2018-04-02 20:00:00,-1.0,deli
248474,2018-04-02 20:30:00,-1.0,deli
248475,2018-04-02 21:00:00,-1.0,deli
248476,2018-04-02 21:30:00,-1.0,deli
248477,2018-04-02 22:00:00,-1.0,deli
248478,2018-04-02 22:30:00,-1.0,deli
248479,2018-04-02 23:00:00,-1.0,deli
248480,2018-04-02 23:30:00,-1.0,deli
248481,2018-04-03 00:00:00,-1.0,big
248482,2018-04-03 07:00:00,-1.0,big
248483,2018-04-03 07:30:00,-1.0,big
248484,2018-04-03 08:00:00,-1.0,big
248485,2018-04-03 08:30:00,-1.0,big
248486,2018-04-03 09:00:00,-1.0,big
248487,2018-04-03 09:30:00,-1.0,big
248488,2018-04-03 10:00:00,-1.0,big
248489,2018-04-03 10:30:00,-1.0,big
248490,2018-04-03 11:00:00,-1.0,big
248491,2018-04-03 11:30:00,-1.0,big
248492,2018-04-03 12:00:00,-1.0,big
