,datetime,predict2,CashType,1y0
236240,2018-06-01 18:00:00,10.41874885559082,return,10.0
236241,2018-06-01 18:30:00,10.718748855590821,return,12.0
236242,2018-06-01 19:00:00,11.01874885559082,return,14.0
236243,2018-06-01 19:30:00,9.51874885559082,return,4.0
236244,2018-06-01 20:00:00,9.883989334106445,return,5.0
236245,2018-06-01 20:30:00,10.511459350585938,return,10.0
236246,2018-06-01 21:00:00,9.62349500656128,return,11.0
236247,2018-06-01 21:30:00,9.134411430358886,return,9.0
236248,2018-06-01 22:00:00,7.567953491210938,return,6.0
236249,2018-06-01 22:30:00,7.739237308502197,return,10.0
236250,2018-06-01 23:00:00,4.219445514678955,return,2.0
236251,2018-06-01 23:30:00,3.1653096675872803,return,-1.0
236252,2018-06-01 00:00:00,13.715977668762207,usual,15.0
236253,2018-06-01 07:00:00,25.075868606567383,usual,30.0
236254,2018-06-01 07:30:00,45.21600112915039,usual,44.0
236255,2018-06-01 08:00:00,99.75861053466797,usual,102.0
236256,2018-06-01 08:30:00,137.32823791503907,usual,151.0
236257,2018-06-01 09:00:00,161.7383270263672,usual,150.0
236258,2018-06-01 09:30:00,185.63684692382813,usual,176.0
236259,2018-06-01 10:00:00,213.4634765625,usual,206.0
236260,2018-06-01 10:30:00,227.07457580566407,usual,221.0
236261,2018-06-01 11:00:00,252.33915100097656,usual,254.0
236262,2018-06-01 11:30:00,254.17498779296875,usual,240.0
236263,2018-06-01 12:00:00,259.5740692138672,usual,253.0
236264,2018-06-01 12:30:00,262.27406921386716,usual,271.0
236265,2018-06-01 13:00:00,260.3240692138672,usual,258.0
236266,2018-06-01 13:30:00,258.8240692138672,usual,248.0
236267,2018-06-01 14:00:00,252.56363220214843,usual,243.0
236268,2018-06-01 14:30:00,253.76363220214844,usual,251.0
236269,2018-06-01 15:00:00,249.70704040527343,usual,244.0
236270,2018-06-01 15:30:00,248.80704040527343,usual,238.0
236271,2018-06-01 16:00:00,234.4237487792969,usual,232.0
236272,2018-06-01 16:30:00,235.45538940429688,usual,241.0
236273,2018-06-01 17:00:00,229.72124938964845,usual,242.0
236274,2018-06-01 17:30:00,227.64862976074218,usual,239.0
236275,2018-06-01 18:00:00,231.43678283691406,usual,260.0
236276,2018-06-01 18:30:00,227.2641632080078,usual,243.0
236277,2018-06-01 19:00:00,233.27615966796876,usual,256.0
236278,2018-06-01 19:30:00,226.77913818359374,usual,234.0
236279,2018-06-01 20:00:00,231.19809265136718,usual,248.0
236280,2018-06-01 20:30:00,220.9175567626953,usual,225.0
236281,2018-06-01 21:00:00,212.92474060058595,usual,212.0
236282,2018-06-01 21:30:00,204.32215576171876,usual,207.0
236283,2018-06-01 22:00:00,165.56659545898438,usual,186.0
236284,2018-06-01 22:30:00,146.9738311767578,usual,180.0
236285,2018-06-01 23:00:00,110.28616333007812,usual,95.0
