,datetime,predict2,Depart,1y0
152519,2018-05-01 19:00:00,22.38042449951172,7,10.0
152520,2018-05-01 19:30:00,23.510110092163085,7,18.0
152521,2018-05-01 20:00:00,21.85439453125,7,19.0
152522,2018-05-01 20:30:00,22.084080123901366,7,21.0
152523,2018-05-01 21:00:00,15.858726310729981,7,17.0
152524,2018-05-01 21:30:00,15.639072227478028,7,17.0
152525,2018-05-01 22:00:00,10.831753349304199,7,9.0
152526,2018-05-01 22:30:00,8.893111038208009,7,2.0
152527,2018-05-01 23:00:00,6.159042835235596,7,-1.0
152528,2018-05-01 23:30:00,5.936074733734131,7,-1.0
152529,2018-05-02 00:00:00,1.8137991428375244,12,-1.0
152530,2018-05-02 07:00:00,1.8137991428375244,12,-1.0
152531,2018-05-02 07:30:00,2.5754125118255615,12,-1.0
152532,2018-05-02 08:00:00,3.8480687141418457,12,-1.0
152533,2018-05-02 08:30:00,5.710915184020996,12,4.0
152534,2018-05-02 09:00:00,10.116743850708009,12,12.0
152535,2018-05-02 09:30:00,12.06508731842041,12,10.0
152536,2018-05-02 10:00:00,21.727616119384766,12,12.0
152537,2018-05-02 10:30:00,24.95209503173828,12,25.0
152538,2018-05-02 11:00:00,32.09377021789551,12,18.0
152539,2018-05-02 11:30:00,34.25695114135742,12,22.0
152540,2018-05-02 12:00:00,38.98630599975586,12,12.0
152541,2018-05-02 12:30:00,41.099432373046874,12,21.0
152542,2018-05-02 13:00:00,43.008349609375,12,28.0
152543,2018-05-02 13:30:00,40.758349609375,12,13.0
152544,2018-05-02 14:00:00,42.708349609375,12,26.0
152545,2018-05-02 14:30:00,41.208349609375,12,16.0
152546,2018-05-02 15:00:00,42.558349609375,12,25.0
152547,2018-05-02 15:30:00,42.108349609375,12,22.0
152548,2018-05-02 16:00:00,41.808349609375,12,20.0
152549,2018-05-02 16:30:00,41.658349609375,12,19.0
152550,2018-05-02 17:00:00,35.8635986328125,12,17.0
152551,2018-05-02 17:30:00,37.2135986328125,12,26.0
152552,2018-05-02 18:00:00,32.900271606445315,12,33.0
152553,2018-05-02 18:30:00,31.700271606445312,12,25.0
152554,2018-05-02 19:00:00,27.422056198120117,12,30.0
152555,2018-05-02 19:30:00,25.322056198120116,12,16.0
152556,2018-05-02 20:00:00,22.82107162475586,12,20.0
152557,2018-05-02 20:30:00,22.67107162475586,12,19.0
152558,2018-05-02 21:00:00,19.868330001831055,12,25.0
152559,2018-05-02 21:30:00,19.055928802490236,12,24.0
152560,2018-05-02 22:00:00,15.549278259277344,12,15.0
152561,2018-05-02 22:30:00,13.112805938720703,12,9.0
152562,2018-05-02 23:00:00,8.009608554840089,12,7.0
152563,2018-05-02 23:30:00,7.260945510864258,12,8.0
152564,2018-05-02 00:00:00,3.56080961227417,3,-1.0
152565,2018-05-02 07:00:00,4.166080951690674,3,-1.0
152566,2018-05-02 07:30:00,7.2813615798950195,3,-1.0
152567,2018-05-02 08:00:00,15.095516395568847,3,18.0
152568,2018-05-02 08:30:00,24.571126174926757,3,23.0
152569,2018-05-02 09:00:00,31.547858810424806,3,34.0
152570,2018-05-02 09:30:00,34.780940246582034,3,33.0
152571,2018-05-02 10:00:00,39.07502059936523,3,37.0
152572,2018-05-02 10:30:00,42.42021713256836,3,49.0
152573,2018-05-02 11:00:00,48.53922729492187,3,52.0
152574,2018-05-02 11:30:00,50.70950164794922,3,61.0
152575,2018-05-02 12:00:00,53.71054229736328,3,59.0
152576,2018-05-02 12:30:00,53.86054229736328,3,60.0
152577,2018-05-02 13:00:00,53.71054229736328,3,59.0
152578,2018-05-02 13:30:00,52.21054229736328,3,49.0
152579,2018-05-02 14:00:00,51.46054229736328,3,44.0
152580,2018-05-02 14:30:00,50.86054229736328,3,40.0
152581,2018-05-02 15:00:00,53.11054229736328,3,55.0
152582,2018-05-02 15:30:00,51.76054229736328,3,46.0
152583,2018-05-02 16:00:00,47.42077865600586,3,41.0
152584,2018-05-02 16:30:00,48.77077865600586,3,50.0
152585,2018-05-02 17:00:00,42.94833679199219,3,48.0
152586,2018-05-02 17:30:00,43.548336791992185,3,52.0
152587,2018-05-02 18:00:00,41.17196502685547,3,51.0
152588,2018-05-02 18:30:00,40.87196502685547,3,49.0
152589,2018-05-02 19:00:00,37.48484992980957,3,55.0
152590,2018-05-02 19:30:00,36.13484992980957,3,46.0
152591,2018-05-02 20:00:00,34.24865493774414,3,34.0
152592,2018-05-02 20:30:00,37.84865493774414,3,58.0
152593,2018-05-02 21:00:00,32.634294509887695,3,40.0
152594,2018-05-02 21:30:00,29.535620880126952,3,33.0
152595,2018-05-02 22:00:00,25.97280387878418,3,32.0
152596,2018-05-02 22:30:00,20.552674865722658,3,24.0
152597,2018-05-02 23:00:00,13.16498851776123,3,20.0
152598,2018-05-02 23:30:00,11.34046974182129,3,11.0
152599,2018-05-02 00:00:00,1.7358571290969849,7,-1.0
152600,2018-05-02 07:00:00,1.7358571290969849,7,-1.0
152601,2018-05-02 07:30:00,2.3478593826293945,7,-1.0
152602,2018-05-02 08:00:00,3.021780776977539,7,2.0
152603,2018-05-02 08:30:00,4.837843894958496,7,5.0
152604,2018-05-02 09:00:00,6.955469226837158,7,9.0
152605,2018-05-02 09:30:00,8.30930824279785,7,8.0
152606,2018-05-02 10:00:00,13.45124683380127,7,9.0
152607,2018-05-02 10:30:00,16.54399757385254,7,17.0
152608,2018-05-02 11:00:00,23.613318634033202,7,18.0
152609,2018-05-02 11:30:00,25.706685638427736,7,19.0
152610,2018-05-02 12:00:00,34.2943733215332,7,17.0
152611,2018-05-02 12:30:00,34.93041152954102,7,18.0
152612,2018-05-02 13:00:00,37.02454452514648,7,17.0
152613,2018-05-02 13:30:00,35.974544525146484,7,10.0
152614,2018-05-02 14:00:00,37.62454452514648,7,21.0
152615,2018-05-02 14:30:00,36.724544525146484,7,15.0
152616,2018-05-02 15:00:00,36.42454452514649,7,13.0
152617,2018-05-02 15:30:00,36.574544525146486,7,14.0
152618,2018-05-02 16:00:00,35.341887664794925,7,13.0
152619,2018-05-02 16:30:00,34.89188766479492,7,10.0
152620,2018-05-02 17:00:00,30.09721565246582,7,15.0
152621,2018-05-02 17:30:00,30.54721565246582,7,18.0
152622,2018-05-02 18:00:00,26.45942802429199,7,18.0
152623,2018-05-02 18:30:00,27.13911361694336,7,23.0
152624,2018-05-02 19:00:00,23.280424499511717,7,16.0
152625,2018-05-02 19:30:00,23.060110092163086,7,15.0
152626,2018-05-02 20:00:00,20.35439453125,7,9.0
152627,2018-05-02 20:30:00,21.03408012390137,7,14.0
152628,2018-05-02 21:00:00,16.45872631072998,7,21.0
152629,2018-05-02 21:30:00,15.189072227478027,7,14.0
152630,2018-05-02 22:00:00,10.3817533493042,7,6.0
152631,2018-05-02 22:30:00,11.054505348205566,7,15.0
152632,2018-05-02 23:00:00,5.835186576843261,7,4.0
152633,2018-05-02 23:30:00,6.007058143615723,7,5.0
152634,2018-05-03 00:00:00,1.8137991428375244,12,-1.0
152635,2018-05-03 07:00:00,1.8137991428375244,12,-1.0
152636,2018-05-03 07:30:00,2.5754125118255615,12,-1.0
152637,2018-05-03 08:00:00,3.434994029998779,12,2.0
152638,2018-05-03 08:30:00,6.160915184020996,12,7.0
152639,2018-05-03 09:00:00,9.217684936523437,12,8.0
152640,2018-05-03 09:30:00,12.122479820251465,12,11.0
152641,2018-05-03 10:00:00,15.247451782226562,12,15.0
152642,2018-05-03 10:30:00,18.447231483459472,12,23.0
152643,2018-05-03 11:00:00,19.76746368408203,12,20.0
152644,2018-05-03 11:30:00,20.864788818359376,12,22.0
152645,2018-05-03 12:00:00,23.36561050415039,12,26.0
152646,2018-05-03 12:30:00,23.66561050415039,12,28.0
152647,2018-05-03 13:00:00,22.46561050415039,12,20.0
152648,2018-05-03 13:30:00,24.11561050415039,12,31.0
152649,2018-05-03 14:00:00,22.01561050415039,12,17.0
152650,2018-05-03 14:30:00,22.91561050415039,12,23.0
152651,2018-05-03 15:00:00,22.85522041320801,12,24.0
152652,2018-05-03 15:30:00,22.10522041320801,12,19.0
152653,2018-05-03 16:00:00,20.96143493652344,12,19.0
152654,2018-05-03 16:30:00,22.011434936523436,12,26.0
152655,2018-05-03 17:00:00,20.099955749511718,12,18.0
152656,2018-05-03 17:30:00,19.799955749511717,12,16.0
152657,2018-05-03 18:00:00,19.799955749511717,12,16.0
152658,2018-05-03 18:30:00,20.549955749511717,12,21.0
152659,2018-05-03 19:00:00,20.99995574951172,12,24.0
152660,2018-05-03 19:30:00,21.299955749511717,12,26.0
152661,2018-05-03 20:00:00,21.164187240600587,12,22.0
152662,2018-05-03 20:30:00,21.914187240600587,12,27.0
152663,2018-05-03 21:00:00,19.418330001831055,12,22.0
152664,2018-05-03 21:30:00,19.205928802490234,12,25.0
152665,2018-05-03 22:00:00,15.999278259277343,12,18.0
152666,2018-05-03 22:30:00,13.112805938720703,12,9.0
152667,2018-05-03 23:00:00,8.724345016479493,12,7.0
152668,2018-05-03 23:30:00,6.882132720947266,12,3.0
152669,2018-05-03 00:00:00,3.3645944595336914,3,-1.0
152670,2018-05-03 07:00:00,3.9698657989501953,3,-1.0
152671,2018-05-03 07:30:00,7.2813615798950195,3,-1.0
152672,2018-05-03 08:00:00,14.495516395568847,3,14.0
152673,2018-05-03 08:30:00,25.321126174926757,3,28.0
152674,2018-05-03 09:00:00,32.20566864013672,3,43.0
152675,2018-05-03 09:30:00,35.28875198364258,3,41.0
152676,2018-05-03 10:00:00,41.59328842163086,3,50.0
152677,2018-05-03 10:30:00,43.36821060180664,3,57.0
152678,2018-05-03 11:00:00,46.752105712890625,3,50.0
152679,2018-05-03 11:30:00,47.05210571289062,3,52.0
152680,2018-05-03 12:00:00,46.867626953125,3,47.0
152681,2018-05-03 12:30:00,49.567626953125,3,65.0
152682,2018-05-03 13:00:00,46.867626953125,3,47.0
152683,2018-05-03 13:30:00,47.917626953125,3,54.0
152684,2018-05-03 14:00:00,47.867394256591794,3,57.0
152685,2018-05-03 14:30:00,45.9173942565918,3,44.0
152686,2018-05-03 15:00:00,48.011138153076175,3,63.0
152687,2018-05-03 15:30:00,44.56113815307617,3,40.0
152688,2018-05-03 16:00:00,41.49404678344727,3,39.0
152689,2018-05-03 16:30:00,42.544046783447264,3,46.0
152690,2018-05-03 17:00:00,38.07774658203125,3,33.0
152691,2018-05-03 17:30:00,38.67774658203125,3,37.0
152692,2018-05-03 18:00:00,39.72774658203125,3,44.0
152693,2018-05-03 18:30:00,40.47774658203125,3,49.0
152694,2018-05-03 19:00:00,38.67774658203125,3,37.0
152695,2018-05-03 19:30:00,41.52774658203125,3,56.0
152696,2018-05-03 20:00:00,42.23535919189453,3,55.0
152697,2018-05-03 20:30:00,41.33535919189453,3,49.0
152698,2018-05-03 21:00:00,39.65630187988281,3,46.0
152699,2018-05-03 21:30:00,40.856301879882814,3,54.0
152700,2018-05-03 22:00:00,31.229894638061523,3,30.0
152701,2018-05-03 22:30:00,28.852293014526367,3,30.0
152702,2018-05-03 23:00:00,20.12919387817383,3,19.0
152703,2018-05-03 23:30:00,17.31889114379883,3,14.0
152704,2018-05-03 00:00:00,1.7358571290969849,7,-1.0
152705,2018-05-03 07:00:00,1.7358571290969849,7,-1.0
152706,2018-05-03 07:30:00,2.4394097328186035,7,-1.0
152707,2018-05-03 08:00:00,3.2020950317382812,7,-1.0
152708,2018-05-03 08:30:00,5.539206600189209,7,9.0
152709,2018-05-03 09:00:00,6.779732894897461,7,8.0
152710,2018-05-03 09:30:00,8.34758710861206,7,10.0
152711,2018-05-03 10:00:00,10.010964393615723,7,10.0
152712,2018-05-03 10:30:00,12.081876373291015,7,14.0
152713,2018-05-03 11:00:00,13.73878746032715,7,12.0
152714,2018-05-03 11:30:00,14.332259941101075,7,12.0
152715,2018-05-03 12:00:00,16.567175674438477,7,22.0
152716,2018-05-03 12:30:00,16.867175674438478,7,24.0
152717,2018-05-03 13:00:00,16.267175674438477,7,20.0
152718,2018-05-03 13:30:00,16.117175674438478,7,19.0
152719,2018-05-03 14:00:00,16.267175674438477,7,20.0
152720,2018-05-03 14:30:00,15.217175674438476,7,13.0
152721,2018-05-03 15:00:00,16.717175674438476,7,23.0
152722,2018-05-03 15:30:00,15.217175674438476,7,13.0
152723,2018-05-03 16:00:00,15.555935096740722,7,18.0
